id,name_hu,name_latin,category,region,era,period,epoch,mya_min,mya_max,height_m_min,height_m_max,length_m_min,length_m_max,weight_kg_min,weight_kg_max,discovery_year,discoverer_name,description_hu,rarity,created_at,updated_at,taxonomy_group,pack_number,education_level,edu,height_m_est,height_m_est_max,height_m_est_min,taxonomy_hu,diet_hu,diet_eng,latin_name_end
338e8728-3241-46b9-9b11-f148d7eaaef4,Iguanodon,Iguanodon bernissartensis,dinosaur,Európa,Mezozoikum,Kréta,kora-kréta,140,125.0,3.50,3.0,10,10.0,4000,3500.0,1822,Gideon Mantell,"A history harmadik leírt dinoszaurusza, amelynek jellegzetes hüvelykujj-tüskéjét a kutatók kezdetben hibásan az állat orrán elhelyezkedő szarvként rekonstruálták. Ez a nagytestű növényevő alapjaiban formálta át a 19. századi tudósok elképzelését arról, hogyan is néztek ki egykor a dinoszauruszok. A belgiumi Bernissart bányából előkerült tucatnyi csontváz tette lehetővé a faj pontos rekonstrukcióját.",common,2026-06-28 05:04:05.68662+00,2026-06-28 05:04:05.68662+00,"Ornithischia (Ornithopoda, Iguanodontidae)",4,középiskola,2,null,null,3.50,"Ornithischia (Madárlábúak, Iguanodontidák)",növényevő,herbivore,bernissartensis
f5863ed1-4ba5-428c-9656-464cec63bb5c,Liliensternus,Liliensternus,dinosaur,Európa,Mezozoikum,Triász,késő-triász,205,202,1.65,null,5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.65,null,ismeretlen,unknown,
928ceffd-ecb0-460f-9031-1e7a3632727e,Lycorhinus,Lycorhinus,dinosaur,Afrika,Mezozoikum,Triász,késő-triász,205,195,0.40,null,1.2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.40,null,ismeretlen,unknown,
ebc77beb-9561-46f3-adcc-ce03916f7028,Hatzegopteryx,Hatzegopteryx thambema,pterosaur,Kárpát-medence,Mezozoikum,Kréta,késő-kréta,70,66,null,null,null,null,100.0,250.0,2002,"Eric Buffetaut, Dan Grigorescu és Csiki Zoltán","Az egyik legnagyobb ismert pteroszaurusz, amelynek koponyája akár 2,5 méter hosszú is lehetett, és rendkívül széles, erős izomzatú volt — szokatlanul rövid, masszív nyakkal a más óriás azhdarchidákhoz képest. A Hátszegi-sziget egykori ökoszisztémájának csúcsragadozója volt egy olyan világban, ahol nagytestű ragadozó dinoszauruszok nem éltek, így a pteroszauruszok uralták a tetejét a táplálékláncnak. Becenevei között szerepel a ""Hátszeg-sárkánya"", mivel mérete és külseje miatt a Drakula-legendák szülőföldjén egy valódi, repülő szörnyetegre emlékeztet.",legendary,2026-06-28 05:30:51.768033+00,2026-06-28 05:30:51.768033+00,Pterosauria (Azhdarchidae),1,általános iskola,1,null,null,null,Pterosauria (Azhdarchidák),ragadozó,carnivore,thambema
c0c0a4c3-66f6-49e3-9e0e-54bbbec06379,Nigersaurus,Nigersaurus taqueti,dinosaur,Afrika,Mezozoikum,Kréta,kora-kréta,115.0,105.0,5.25,3.15,15,9.0,null,4000.0,1976,"Philippe Taquet, 1976; újraleírás: Paul Sereno és munkatársai, 1999/2010","Ezt a viszonylag kistermetű sauropodát rendkívül szélessé lapult, egyenes szélű koponyája és szája különbözteti meg minden más hosszúnyakú dinoszaurusztól, amellyel alacsonyan növő páfrányokat és zsurlókat tudott lenyírni, akár egy fűnyíró. Fogazata folyamatosan újratermelődött: szájában egyszerre akár 500 fog is sorakozott több, egymást váltó fogsorban, amelyek rendkívül gyors kopási rátára utalnak. Koponyacsontjai annyira vékonyak és üregesek voltak, hogy a kutatók a ""mezozoikum tehene"" becenévvel illették, jelezve alacsonyan tartott fejjel végzett, legelésszerű táplálkozási stratégiáját.",common,2026-06-28 05:03:00.009612+00,2026-06-28 05:03:00.009612+00,"Saurischia (Sauropoda, Rebbachisauridae)",1,egyetem,3,3.15,3.15,5.25,"Saurischia (Sauropodák, Rebbachisauridák)",növényevő,herbivore,taqueti
50c7e77e-64d6-4f8c-b75b-71a2d5c89f5c,Guanlong,Guanlong,dinosaur,Ázsia,Mezozoikum,Jura,késő-jura,159,154,0.99,null,3,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.99,null,ismeretlen,unknown,
3064829f-4121-4359-9662-a83c3ff35c7a,Spinosaurus,Spinosaurus aegyptiacus,dinosaur,Afrika,Mezozoikum,Kréta,késő-kréta,99.0,93.5,5.32,5.70,14.0,15.0,7000.0,9000.0,1912,"Ernst Stromer von Reichenbach, 1912 (leírás: 1915)","A valaha élt legnagyobb ismert ragadozó dinoszaurusz, amelynek magas, vitorlaszerű képződmény húzódott a hátán a megnyúlt csigolyanyúlványok mentén. Krokodilszerű, megnyúlt koponyája és kónikus fogai arra utalnak, hogy elsősorban halakra specializálódott, és feltehetően jelentős időt töltött vízben vagy víz közelében. Az eredeti, 1912-ben Egyiptomban talált csontváz egy 1944-es szövetségi légitámadás során a müncheni múzeumban megsemmisült, így a fajról ma elsősorban a 2008 után Marokkóban felfedezett új leletek alapján tudunk.",common,2026-06-28 05:03:00.009612+00,2026-06-28 05:03:00.009612+00,"Saurischia (Theropoda, Spinosauridae)",1,egyetem,3,5.70,5.70,5.32,"Saurischia (Theropodák, Spinosauridák)",halevő,piscivore,aegyptiacus
d6f84c67-108e-4a5b-a9a5-13955ae79bcc,Hylaeosaurus,Hylaeosaurus armatus,dinosaur,Európa,Mezozoikum,Jura,késő-jura,150,136.0,1.25,1.50,5,6.0,null,null,1832,Gideon Mantell,"A történelemben harmadikként hivatalosan elnevezett dinoszaurusznem, a Megalosaurus és az Iguanodon mellett a tudomány egyik első három felismert dinoszaurusza. Ez a korai páncélos növényevő hosszú, hegyes tüskékkel védte testének oldalát és hátát a ragadozók ellen. A róla elnevezett Ankylosauria csoport később a legjobban védett, legpáncélosabb dinoszauruszokat foglalta magába.",common,2026-06-28 05:04:05.68662+00,2026-06-28 05:04:05.68662+00,Ornithischia (Ankylosauria),1,középiskola,2,1.50,1.50,1.25,Ornithischia (Páncélos dinoszauruszok),növényevő,herbivore,armatus
61762b3b-38a7-4311-b0ca-121f86ebc0f9,Ouranosaurus,Ouranosaurus nigeriensis,dinosaur,Afrika,Mezozoikum,Kréta,kora-kréta,112.0,110.0,2.45,2.45,7,7.0,null,2000.0,1966,"Philippe Taquet, 1966 (leírás: 1976)","Ennek a négy lábon is járni képes, csőrös szájú növényevőnek a hátán a csigolyák hosszú nyúlványai egy alacsony, vitorlaszerű gerincet alkottak, amely vagy hőszabályozást, vagy egy zsírral teli púpot, esetleg vizuális jelzést szolgált. Lapos, széles koponyája és kacsacsőrszerű szája jelzi, hogy a hadrosauridáknak megfelelő ökológiai szerepet töltött be még azelőtt, hogy a valódi kacsacsőrűek elterjedtek volna. Felfedezője, Philippe Taquet francia paleontológus a Szahara mélyén, a Niger folyó menti Gadoufaoua-lelőhelyen tárta fel az első, viszonylag teljes csontvázát.",common,2026-06-28 05:03:00.009612+00,2026-06-28 05:03:00.009612+00,"Ornithischia (Ornithopoda, Iguanodontidae)",1,egyetem,3,2.45,2.45,2.45,"Ornithischia (Madárlábúak, Iguanodontidák)",növényevő,herbivore,nigeriensis
d19d1af2-029c-4767-8d43-c73f7a80107f,Nanotyrannus,Nanotyrannus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,67,65,1.65,null,5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.65,null,ismeretlen,unknown,
da02ffa4-7b09-4f3f-8ad4-54285410aa38,Lesothosaurus,Lesothosaurus,dinosaur,Afrika,Mezozoikum,Triász,késő-triász,213,200,0.33,null,1,null,10,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.33,null,ismeretlen,unknown,
6e73b22d-5c01-4a54-8143-01b55397fac9,Gargoyleosaurus,Gargoyleosaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,154,142,1.32,null,4,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.32,null,ismeretlen,unknown,
0a47f7e3-9292-4c78-903f-d534adc58902,Eodromaeus,Eodromaeus,dinosaur,Dél-Amerika,Mezozoikum,Triász,késő-triász,230,230,0.50,null,1.5,null,45,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.50,null,ismeretlen,unknown,
1cf58970-40a4-48c1-8a6f-5833818fce3e,Carcharodontosaurus,Carcharodontosaurus saharicus,dinosaur,Afrika,Mezozoikum,Kréta,késő-kréta,100.0,94.0,4.56,4.94,12.0,13.0,6000.0,7500.0,1925,"Charles Depéret és Justin Savornin, 1925; újraleírás: Ernst Stromer, 1931","Nevének jelentése ""cápafogú gyík"", utalva hosszú, lapos, fűrészes szélű fogaira, amelyek a nagyméretű cápákéhoz hasonlítanak. Méretét tekintve a Tyrannosaurusszal vetekedő, ám nála hosszabb és karcsúbb testű ragadozó volt, amely az Észak-Afrikát akkoriban borító kréta időszaki ártéri ökoszisztéma csúcspredátora lehetett. Az eredeti típuslelet ugyanabban a 1944-es müncheni bombázásban veszett oda, mint a Spinosaurusé, így a modern ismereteink jelentős része az 1990-es évek után Marokkóban és Nigerben talált új csontokra épül.",common,2026-06-28 05:03:00.009612+00,2026-06-28 05:03:00.009612+00,"Saurischia (Theropoda, Carcharodontosauridae)",1,egyetem,3,4.94,4.94,4.56,"Saurischia (Theropodák, Carcharodontosauridák)",ragadozó,carnivore,saharicus
ca803c11-1ce5-4247-ba71-91765ac47fda,Giraffatitan,Giraffatitan brancai,dinosaur,Afrika,Mezozoikum,Jura,késő-jura,154,150.0,7.35,12.0,21.0,23.0,23000.0,30000.0,1909,"Werner Janensch és a német Tendaguru-expedíció, 1909–1912","Eredetileg a Brachiosaurus egyik fajaként írták le, mára azonban önálló nemzetségként tartják, amelyet a hátsó lábaihoz képest feltűnően hosszú mellső lábai és zsiráfszerűen magasra emelt nyaka jellemez. A német gyarmati Kelet-Afrikában, a mai Tanzánia területén fekvő Tendaguru-domb leletegyüttese a 20. század elejének egyik legnagyobb szabású ásatása volt, amely több ezer csontot eredményezett. Magassága lehetővé tette számára, hogy a kortárs alacsonyabb sauropodáknál jóval feljebb, a fák koronájának magasságában táplálkozzon, csökkentve az élelemért folyó versengést.",common,2026-06-28 05:03:00.009612+00,2026-06-28 05:03:00.009612+00,"Saurischia (Sauropoda, Brachiosauridae)",2,egyetem,3,null,null,7.35,"Saurischia (Sauropodák, Brachiosauridák)",növényevő,herbivore,brancai
29896071-1c0e-4893-a581-97d878f4cc74,Sarcosaurus,Sarcosaurus,dinosaur,Európa,Mezozoikum,Triász,késő-triász,202,195,0.99,null,3,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.99,null,ismeretlen,unknown,
e813dd65-f63b-4385-9197-905ae6ef561b,Guaibasaurus,Guaibasaurus,dinosaur,Dél-Amerika,Mezozoikum,Triász,késő-triász,221,210,0.59,null,1.8,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.59,null,ismeretlen,unknown,
fa833534-cc28-4f8b-b92a-ce85a67a9426,Lophostropheus,Lophostropheus,dinosaur,Európa,Mezozoikum,Triász,késő-triász,203,196,2.05,null,6.2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.05,null,ismeretlen,unknown,
954a1a5a-6d26-498f-893d-f060d070559a,Saltopus,Saltopus,dinosaur,Európa,Mezozoikum,Triász,késő-triász,221,210,null,null,null,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,null,null,ismeretlen,unknown,
809def46-f69c-461f-8ad2-758848a9be3e,Suchomimus,Suchomimus tenerensis,dinosaur,Afrika,Mezozoikum,Kréta,kora-kréta,121,112.0,3.61,4.18,9.5,11.0,2700.0,5200.0,1997,"Paul Sereno és munkatársai, 1997–1998 (leírás: 1998)","Neve azt jelenti, ""krokodilra hasonlító"", utalva rendkívül megnyúlt, alacsony és keskeny koponyájára, amely jellegzetes, hátrahajló fogakkal teli orral végződik. Mellső lábain a hüvelykujjon óriási, sarló alakú karom ült, amelyet feltehetően halak megragadására és kiemelésére használt egy egykori folyóparti élőhelyen. Paul Sereno amerikai paleontológus csapata fedezte fel a Szahara nigeri részén, és rokonságban áll az egyiptomi Spinosaurusszal, de annál karcsúbb testfelépítésű és hiányzik belőle a magas hátvitorla.",common,2026-06-28 05:03:00.009612+00,2026-06-28 05:03:00.009612+00,"Saurischia (Theropoda, Spinosauridae)",1,egyetem,3,4.18,4.18,3.61,"Saurischia (Theropodák, Spinosauridák)",halevő,piscivore,tenerensis
a65b655b-68e1-449f-9821-e638ce4ccdf6,Chindesaurus,Chindesaurus,dinosaur,Észak-Amerika,Mezozoikum,Triász,késő-triász,227,210,1.32,null,4,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.32,null,ismeretlen,unknown,
53db674c-e0db-4916-b084-32590e87c746,Xiaotingia,Xiaotingia,dinosaur,Ázsia,Mezozoikum,Jura,késő-jura,160,160,0.17,null,0.5,null,1.9,3,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.17,null,ismeretlen,unknown,
175dee8f-1649-4272-85eb-0f44bfb25e05,Gasosaurus,Gasosaurus,dinosaur,Ázsia,Mezozoikum,Jura,középső-jura,170,160,1.32,null,4,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.32,null,ismeretlen,unknown,
5f5e9cdb-77c4-49b9-ab0f-a33a6629ddb4,Huayangosaurus,Huayangosaurus,dinosaur,Ázsia,Mezozoikum,Jura,középső-jura,170,160,1.49,null,4.5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.49,null,ismeretlen,unknown,
f7803be8-3df9-44dc-a336-1c74c9c85122,Pegomastax,Pegomastax,dinosaur,Afrika,Mezozoikum,Jura,kora-jura,200,190,0.15,0.20,0.45,0.6,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,0.20,0.20,0.15,null,ismeretlen,unknown,
f155979d-58a8-4933-b6ba-98a4a4caae07,Urbacodon,Urbacodon,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,95,95,0.33,null,1,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.33,null,ismeretlen,unknown,
f95f0411-4b04-45a3-816f-06c2dc4626a0,Segisaurus,Segisaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,kora-jura,195,180,0.50,null,1.5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.50,null,ismeretlen,unknown,
5cfc56b1-b65a-44a6-9e87-37cece47ad90,Lurdusaurus,Lurdusaurus,dinosaur,Afrika,Mezozoikum,Kréta,kora-kréta,121,112,2.97,null,9,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.97,null,ismeretlen,unknown,
778aa222-4666-4ab6-8fdd-ba5f5a6a587b,Herrerasaurus,Herrerasaurus,dinosaur,Dél-Amerika,Mezozoikum,Triász,késő-triász,228,228,0.99,null,3,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.99,null,ismeretlen,unknown,
da319e68-4438-4f7d-9e73-bbbf4f7083b0,Heterodontosaurus,Heterodontosaurus,dinosaur,Afrika,Mezozoikum,Triász,késő-triász,205,205,0.40,null,1.2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.40,null,ismeretlen,unknown,
6ebd8707-178a-404b-b00c-69ecfd98855d,Euhelopus,Euhelopus,dinosaur,Ázsia,Mezozoikum,Jura,késő-jura,154,142,3.30,4.95,10,15,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,4.95,4.95,3.30,null,ismeretlen,unknown,
9066b48f-c2b4-4807-ae0e-347a07e9fc7e,Yimenosaurus,Yimenosaurus,dinosaur,Ázsia,Mezozoikum,Jura,kora-jura,195,190,2.97,null,9,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.97,null,ismeretlen,unknown,
1d6c7b61-0b32-496b-ad03-0d6025e461c0,Aardonyx,Aardonyx,dinosaur,Afrika,Mezozoikum,Jura,kora-jura,199.600006,189.600006,2.64,null,8,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.64,null,ismeretlen,unknown,
92e05ce3-2dd6-4f39-a72d-9d62dee80697,Piatnitzkysaurus,Piatnitzkysaurus,dinosaur,Dél-Amerika,Mezozoikum,Jura,középső-jura,164,159,1.39,null,4.2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.39,null,ismeretlen,unknown,
e3897973-4a81-4be6-8603-80c399462a72,Proceratosaurus,Proceratosaurus,dinosaur,Európa,Mezozoikum,Jura,középső-jura,169,164,1.35,null,4.1,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.35,null,ismeretlen,unknown,
c577b1d4-d27b-4ebc-a9e4-6e74e24b064c,Coelophysis,Coelophysis,dinosaur,Észak-Amerika,Mezozoikum,Triász,késő-triász,225,190,0.66,0.99,2,3,27,null,1881,David Baldwin (leírta Edward Drinker Cope),"A Coelophysis egyike a legkorábbi és legsikeresebb kistermetű dinoszauruszoknak, amely a triász időszak végén élt Észak-Amerika területén. Körülbelül 3 méter hosszú, rendkívül karcsú, áramvonalas testtel és üreges csontokkal rendelkezett, ami rendkívül gyors és rugalmas futóvá tette. Hosszú, keskeny feje éles, fűrészes fogakkal volt teli, mellső végtagjain pedig fogóujjak helyezkedtek el a zsákmány megragadására. Mivel Új-Mexikóban egy helyen több száz épségben megmaradt csontvázát fedezték fel, a tudósok biztosak benne, hogy nagy csoportokban, falkákban élt és vadászott.",common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,5,bonus,5,0.99,0.99,0.66,null,ismeretlen,unknown,
b331382f-cc2b-47b8-bf55-6b34b10b2fe9,Megalosaurus,Megalosaurus bucklandii,dinosaur,Európa,Mezozoikum,Jura,középső-jura,170,166.0,3.42,3.0,9,9.0,null,1000.0,1824,William Buckland,"Ez volt a tudománytörténet első, hivatalosan elnevezett és leírt dinoszaurusza 1824-ben, jóval azelőtt, hogy a 'dinoszaurusz' szó egyáltalán létezett volna. A nagytestű, két lábon járó jura időszaki ragadozó robusztus lábcsontjai és görbe, fűrészes fogai alapján vált ismertté. Felfedezése indította el azt a tudományos forradalmat, amely végül az egész dinoszaurusz-kutatás megalapozásához vezetett.",common,2026-06-28 05:04:05.68662+00,2026-06-28 05:04:05.68662+00,"Saurischia (Theropoda, Megalosauridae)",4,középiskola,2,null,null,3.42,"Saurischia (Theropodák, Megalosauridák)",ragadozó,carnivore,bucklandii
e267a8b7-5f80-444c-83e2-b2c46279cfff,Rhoetosaurus,Rhoetosaurus brownei,dinosaur,Ázsia,Mezozoikum,Jura,késő-jura,170,161,3.96,4.95,12.0,15.0,null,null,1926,Heber Longman,"Egy viszonylag korai szauropoda, amelynek hátsó lábain még négy karom volt, ami egy bazális (kezdetleges) tulajdonság.",rare,2026-06-30 04:46:58.828164+00,2026-06-30 04:46:58.828164+00,null,4,doktori,4,4.95,4.95,3.96,null,ismeretlen,unknown,brownei
ca01a180-4df6-49a7-a2bf-2b1082e01f11,Massospondylus,Massospondylus carinatus,dinosaur,Afrika,Mezozoikum,Triász,késő-triász,208,200.0,1.40,2.10,4.0,6.0,130.0,1000.0,1854,"Richard Owen, 1854","Ez a hosszú nyakú, kis fejű korai sauropodomorpha volt az egyik legelső, tudományosan leírt dinoszaurusz Afrikában, és nevét üreges, ""masszív"" csigolyáiról kapta. Fosszilis fészkei és embrió-maradványai alapján a Massospondylus az egyik legrégebbi ismert dinoszaurusz, amelynél bizonyított a szervezett fészekalj-rakás, és a kifejlett egyedek esetlegesen utódgondozást is végezhettek. Bár sokáig kizárólagosan négy lábon járó, növényevő állatként ábrázolták, a csontozat újabb elemzései arra utalnak, hogy fiatalon és felnőttként is képes volt időszakosan két lábon is mozogni, és étrendje vegyes is lehetett.",common,2026-06-28 05:03:00.009612+00,2026-06-28 05:03:00.009612+00,"Saurischia (Sauropodomorpha, Massospondylidae)",2,egyetem,3,2.10,2.10,1.40,"Saurischia (Sauropodomorphák, Massospondylidák)",ismeretlen,unknown,carinatus
f670372d-f8a5-4f6f-bb9f-4b8ebf85d6d6,Plateosaurus,Plateosaurus engelhardti,dinosaur,Európa,Mezozoikum,Triász,késő-triász,214.0,204.0,2.45,2.80,7,8.0,600.0,4000.0,1837,Johann Friedrich Engelhardt,"A késő triász időszak egyik leggyakoribb és legjobban ismert hosszú nyakú növényevője, a korai sauropodomorphák egyik mintapéldánya. Németországban több helyszínen is úgynevezett 'tömegsírokat' találtak, amelyekben tucatnyi egyed csontjai halmozódtak fel egymás mellett, talán mocsaras csapdákba ragadva. Bár kétlábon is tudott közlekedni, étkezés közben valószínűleg gyakran négy lábra ereszkedett.",common,2026-06-28 05:04:05.68662+00,2026-06-28 05:04:05.68662+00,Saurischia (Sauropodomorpha),4,középiskola,2,2.80,2.80,2.45,Saurischia (Sauropodomorphák),ismeretlen,unknown,engelhardti
